video_id,selection_number,frame_id,image_path
TXL 1,25,TXL 1_0771,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0771.jpg
TXL 1,26,TXL 1_0777,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0777.jpg
TXL 1,27,TXL 1_0781,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0781.jpg
TXL 1,28,TXL 1_0813,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0813.jpg
TXL 1,29,TXL 1_0894,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0894.jpg
TXL 1,30,TXL 1_0934,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0934.jpg
TXL 1,31,TXL 1_0942,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0942.jpg
TXL 1,32,TXL 1_0966,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0966.jpg
TXL 1,33,TXL 1_0991,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_0991.jpg
TXL 1,34,TXL 1_1034,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_1034.jpg
TXL 1,35,TXL 1_1043,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_1043.jpg
TXL 1,36,TXL 1_1079,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_1079.jpg
TXL 1,37,TXL 1_1107,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\TXL 1_1107.jpg
