video_id,selection_number,frame_id,image_path
M-1,30,M-1_0321,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0321.jpg
M-1,31,M-1_0322,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0322.jpg
M-1,32,M-1_0323,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0323.jpg
M-1,33,M-1_0324,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0324.jpg
M-1,34,M-1_0325,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0325.jpg
M-1,35,M-1_0326,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0326.jpg
M-1,36,M-1_0327,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0327.jpg
M-1,37,M-1_0328,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0328.jpg
M-1,38,M-1_0329,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0329.jpg
M-1,39,M-1_0330,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0330.jpg
M-1,40,M-1_0331,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0331.jpg
M-1,41,M-1_0332,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0332.jpg
M-1,42,M-1_0333,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0333.jpg
M-1,43,M-1_0334,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0334.jpg
M-1,44,M-1_0335,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0335.jpg
M-1,45,M-1_0336,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0336.jpg
M-1,46,M-1_0337,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0337.jpg
M-1,47,M-1_0338,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0338.jpg
M-1,48,M-1_0339,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0339.jpg
M-1,49,M-1_0340,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0340.jpg
M-1,50,M-1_0341,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0341.jpg
M-1,51,M-1_0342,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0342.jpg
M-1,52,M-1_0343,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0343.jpg
M-1,53,M-1_0344,C:\Users\wgucg\Documents\GitHub\R-26-IT-054\Feature_3\01_video_annotation\dataset_v2_fixed_height\selected_best_frames\M-1_0344.jpg
